"","sp.code","id","X","class","values","total","Common.name..Species.","Species","Diagnosis","Neoplasia.Site","Tumor.type"
"499","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Specificity","Overall",0.956339954331863,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"500","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Specificity","mean",0.956339954331863,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"501","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Pos Pred Value","Stromal",0.630872483221476,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"502","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Pos Pred Value","Lymphocyte",0.994974874371859,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"503","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Pos Pred Value","Cancer",0.0384615384615385,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"504","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Pos Pred Value","Overall",0.554769632018291,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"505","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Pos Pred Value","mean",0.554769632018291,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"506","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Neg Pred Value","Stromal",0.980866062437059,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"507","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Neg Pred Value","Lymphocyte",0.983032873806999,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"508","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Neg Pred Value","Cancer",0.270609318996416,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"509","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Neg Pred Value","Overall",0.744836085080158,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"510","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Neg Pred Value","mean",0.744836085080158,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"511","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Precision","Stromal",0.630872483221476,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"512","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Precision","Lymphocyte",0.994974874371859,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"513","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Precision","Cancer",0.0384615384615385,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"514","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Precision","Overall",0.554769632018291,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"515","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Precision","mean",0.554769632018291,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"516","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","F1","Stromal",0.717557251908397,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"517","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","F1","Lymphocyte",0.958837772397094,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"518","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","F1","Cancer",0.00237812128418549,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"519","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","F1","Overall",0.559591048529892,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"520","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","F1","mean",0.559591048529892,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"521","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Balanced Accuracy","Stromal",0.889204227835255,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"522","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Balanced Accuracy","Lymphocyte",0.962078029326458,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"523","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Balanced Accuracy","Cancer",0.462387197238326,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"524","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Balanced Accuracy","Overall",0.77122315146668,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"525","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Balanced Accuracy","mean",0.77122315146668,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"526","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Sensitivity","Stromal",0.464788732394366,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"527","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Sensitivity","Lymphocyte",0.383211678832117,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"528","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Sensitivity","Cancer",0.971209213051823,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"529","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Sensitivity","Overall",0.606403208092769,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"530","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Sensitivity","mean",0.606403208092769,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"531","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Specificity","Stromal",0.986163522012579,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"532","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Specificity","Lymphocyte",0.998310810810811,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"533","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Specificity","Cancer",0.692753623188406,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"534","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Specificity","Overall",0.892409318670598,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"535","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Specificity","mean",0.892409318670598,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"536","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Pos Pred Value","Stromal",0.75,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"537","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Pos Pred Value","Lymphocyte",0.990566037735849,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"538","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Pos Pred Value","Cancer",0.826797385620915,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"539","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Pos Pred Value","Overall",0.855787807785588,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"540","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Pos Pred Value","mean",0.855787807785588,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"541","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Neg Pred Value","Stromal",0.953771289537713,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"542","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Neg Pred Value","Lymphocyte",0.777631578947368,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"543","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Neg Pred Value","Cancer",0.940944881889764,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"544","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Neg Pred Value","Overall",0.890782583458282,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"545","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Neg Pred Value","mean",0.890782583458282,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"546","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Precision","Stromal",0.75,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"547","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Precision","Lymphocyte",0.990566037735849,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"548","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Precision","Cancer",0.826797385620915,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"549","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Precision","Overall",0.855787807785588,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"550","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Precision","mean",0.855787807785588,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"551","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","F1","Stromal",0.573913043478261,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"552","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","F1","Lymphocyte",0.552631578947368,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"553","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","F1","Cancer",0.893203883495146,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"554","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","F1","Overall",0.673249501973591,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"555","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","F1","mean",0.673249501973592,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"556","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Balanced Accuracy","Stromal",0.725476127203472,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"557","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Balanced Accuracy","Lymphocyte",0.690761244821464,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"558","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Balanced Accuracy","Cancer",0.831981418120115,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"559","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Balanced Accuracy","Overall",0.749406263381684,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"560","PANTRO","B07-8_04_2.ndpi_Chimpanzee_spindle cell tumour_palate","Balanced Accuracy","mean",0.749406263381684,866,"Chimpanzee","Pan troglodytes","Spindle cell tumor","Palate","Mesenchymal"
"561","SARHAR","Murchison_DFT1_818T2","Sensitivity","Stromal",0.786885245901639,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"562","SARHAR","Murchison_DFT1_818T2","Sensitivity","Lymphocyte",0.705426356589147,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"563","SARHAR","Murchison_DFT1_818T2","Sensitivity","Cancer",0.994186046511628,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"564","SARHAR","Murchison_DFT1_818T2","Sensitivity","Overall",0.828832549667471,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"565","SARHAR","Murchison_DFT1_818T2","Sensitivity","mean",0.828832549667471,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"566","SARHAR","Murchison_DFT1_818T2","Specificity","Stromal",0.990033222591362,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"567","SARHAR","Murchison_DFT1_818T2","Specificity","Lymphocyte",0.997183098591549,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"568","SARHAR","Murchison_DFT1_818T2","Specificity","Cancer",0.78525641025641,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"569","SARHAR","Murchison_DFT1_818T2","Specificity","Overall",0.924157577146441,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"570","SARHAR","Murchison_DFT1_818T2","Specificity","mean",0.924157577146441,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"571","SARHAR","Murchison_DFT1_818T2","Pos Pred Value","Stromal",0.979591836734694,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"572","SARHAR","Murchison_DFT1_818T2","Pos Pred Value","Lymphocyte",0.989130434782609,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"573","SARHAR","Murchison_DFT1_818T2","Pos Pred Value","Cancer",0.718487394957983,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"574","SARHAR","Murchison_DFT1_818T2","Pos Pred Value","Overall",0.895736555491762,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"575","SARHAR","Murchison_DFT1_818T2","Pos Pred Value","mean",0.895736555491762,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"576","SARHAR","Murchison_DFT1_818T2","Neg Pred Value","Stromal",0.884272997032641,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"577","SARHAR","Murchison_DFT1_818T2","Neg Pred Value","Lymphocyte",0.903061224489796,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"578","SARHAR","Murchison_DFT1_818T2","Neg Pred Value","Cancer",0.995934959349593,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"579","SARHAR","Murchison_DFT1_818T2","Neg Pred Value","Overall",0.92775639362401,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"580","SARHAR","Murchison_DFT1_818T2","Neg Pred Value","mean",0.92775639362401,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"581","SARHAR","Murchison_DFT1_818T2","Precision","Stromal",0.979591836734694,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"582","SARHAR","Murchison_DFT1_818T2","Precision","Lymphocyte",0.989130434782609,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"583","SARHAR","Murchison_DFT1_818T2","Precision","Cancer",0.718487394957983,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"584","SARHAR","Murchison_DFT1_818T2","Precision","Overall",0.895736555491762,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"585","SARHAR","Murchison_DFT1_818T2","Precision","mean",0.895736555491762,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"586","SARHAR","Murchison_DFT1_818T2","F1","Stromal",0.872727272727273,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"587","SARHAR","Murchison_DFT1_818T2","F1","Lymphocyte",0.823529411764706,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"588","SARHAR","Murchison_DFT1_818T2","F1","Cancer",0.834146341463415,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"589","SARHAR","Murchison_DFT1_818T2","F1","Overall",0.843467675318464,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"590","SARHAR","Murchison_DFT1_818T2","F1","mean",0.843467675318464,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"591","SARHAR","Murchison_DFT1_818T2","Balanced Accuracy","Stromal",0.888459234246501,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"592","SARHAR","Murchison_DFT1_818T2","Balanced Accuracy","Lymphocyte",0.851304727590348,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"593","SARHAR","Murchison_DFT1_818T2","Balanced Accuracy","Cancer",0.889721228384019,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"594","SARHAR","Murchison_DFT1_818T2","Balanced Accuracy","Overall",0.876495063406956,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"595","SARHAR","Murchison_DFT1_818T2","Balanced Accuracy","mean",0.876495063406956,484,"Tasmanian devil","Sarcophilus harrisii","Devil facial tumor 1 (DFT1)","Hard palate near left hand side","Round-cell"
"596","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Sensitivity","Stromal",0.588888888888889,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"597","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Sensitivity","Lymphocyte",0.930232558139535,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"598","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Sensitivity","Cancer",0.431159420289855,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"599","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Sensitivity","Overall",0.650093622439426,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"600","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Sensitivity","mean",0.650093622439426,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"601","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Specificity","Stromal",0.88121546961326,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"602","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Specificity","Lymphocyte",0.647540983606557,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"603","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Specificity","Cancer",0.863636363636364,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"604","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Specificity","Overall",0.797464272285394,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"605","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Specificity","mean",0.797464272285394,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"606","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Pos Pred Value","Stromal",0.552083333333333,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"607","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Pos Pred Value","Lymphocyte",0.382775119617225,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"608","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Pos Pred Value","Cancer",0.832167832167832,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"609","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Pos Pred Value","Overall",0.58900876170613,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"610","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Pos Pred Value","mean",0.58900876170613,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"611","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Neg Pred Value","Stromal",0.896067415730337,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"612","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Neg Pred Value","Lymphocyte",0.975308641975309,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"613","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Neg Pred Value","Cancer",0.491909385113269,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"614","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Neg Pred Value","Overall",0.787761814272971,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"615","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Neg Pred Value","mean",0.787761814272971,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"616","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Precision","Stromal",0.552083333333333,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"617","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Precision","Lymphocyte",0.382775119617225,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"618","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Precision","Cancer",0.832167832167832,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"619","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Precision","Overall",0.58900876170613,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"620","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Precision","mean",0.58900876170613,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"621","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","F1","Stromal",0.56989247311828,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"622","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","F1","Lymphocyte",0.542372881355932,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"623","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","F1","Cancer",0.568019093078759,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"624","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","F1","Overall",0.56009481585099,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"625","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","F1","mean",0.56009481585099,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"626","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Balanced Accuracy","Stromal",0.735052179251074,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"627","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Balanced Accuracy","Lymphocyte",0.788886770873046,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
